concept_id,concept_name,table
433435,Carcinoma in situ,condition_occurrence
433440,Dysthymia,condition_occurrence
433441,Ectopic production of endocrine substance,condition_occurrence
433446,Mucopolysaccharidosis,condition_occurrence
433450,Paranoid schizophrenia,condition_occurrence
433454,Adjustment disorder with mixed emotional features,condition_occurrence
433455,Sleep related bruxism,condition_occurrence
433467,"Sleep-wake schedule disorder, delayed phase type",condition_occurrence
433471,Retinal neovascularization,condition_occurrence
433486,Acute inflammation of orbit,condition_occurrence
433495,"Conductive hearing loss, bilateral",condition_occurrence
433515,Chronic gastrojejunal ulcer with hemorrhage,condition_occurrence
433516,Duodenitis,condition_occurrence
433524,Disorder of appendix,condition_occurrence
433527,Endometriosis,condition_occurrence
433531,Polyp of vulva,condition_occurrence
433536,Severe pre-eclampsia,condition_occurrence
433542,Precipitate labor,condition_occurrence
433556,Derangement of posterior horn of lateral meniscus,condition_occurrence
433565,Juvenile osteochondrosis of spine,condition_occurrence
433577,Hammer toe,condition_occurrence
433583,Epispadias,condition_occurrence
433585,Klippel-Feil sequence,condition_occurrence
433595,Edema,condition_occurrence
433596,Abnormal sputum,condition_occurrence
433612,Closed fracture of upper end of fibula,condition_occurrence
433617,Open fracture of femoral condyle of femur,condition_occurrence
433618,Open fracture of patella,condition_occurrence
433633,Late effect of superficial injury,condition_occurrence
433642,Injury of median nerve,condition_occurrence
433681,Late effect of accident due to natural and environmental factors,condition_occurrence
433694,Disease due to Retroviridae,condition_occurrence
433696,Gas gangrene,condition_occurrence
433701,Mycosis,condition_occurrence
433702,Cestode infection,condition_occurrence
433704,Primary malignant neoplasm of retromolar area,condition_occurrence
433709,Primary malignant neoplasm of tonsillar fossa,condition_occurrence
433716,Primary malignant neoplasm of testis,condition_occurrence
433730,Disorder of thymus gland,condition_occurrence
433735,Acute alcoholic intoxication in alcoholism,condition_occurrence
433736,Obesity,condition_occurrence
433740,Immunodeficiency disorder,condition_occurrence
433741,Familial erythrocytosis,condition_occurrence
433749,Heparin-induced thrombocytopenia,condition_occurrence
433752,Impulse control disorder,condition_occurrence
433753,Alcohol abuse,condition_occurrence
433758,Childhood emotional disorder,condition_occurrence
433760,Autonomic dysreflexia,condition_occurrence
433762,Disseminated chorioretinitis,condition_occurrence
433763,Hemiplegic migraine,condition_occurrence
433773,Chronic inflammation of orbit,condition_occurrence
433774,Orbital myositis,condition_occurrence
433778,Orbital hemorrhage,condition_occurrence
433783,Pulmonary artery aneurysm,condition_occurrence
433805,Abnormal jaw closure,condition_occurrence
433811,Hydronephrosis,condition_occurrence
433813,Bladder neck obstruction,condition_occurrence
433823,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium",condition_occurrence
433826,Continuing pregnancy after abortion of one fetus or more,condition_occurrence
433828,Cord tangled or knotted with compression,condition_occurrence
433860,Interrupted aortic arch,condition_occurrence
433862,Congenital anomaly of tongue,condition_occurrence
433864,"Gestation period, 31 weeks",condition_occurrence
433869,Congenital rubella syndrome,condition_occurrence
433885,Closed supracondylar fracture of humerus,condition_occurrence
433886,Closed fracture of trapezium bone of wrist,condition_occurrence
433887,Open supracondylar fracture of femur,condition_occurrence
433894,Open fracture of phalanx of foot,condition_occurrence
433909,Foreign body on external eye,condition_occurrence
433915,Burn of thigh,condition_occurrence
433919,Poisoning by heroin,condition_occurrence
433921,ABO incompatibility reaction,condition_occurrence
433931,Accidental poisoning by drug primarily affecting cardiovascular system,condition_occurrence
433938,Poisoning by antineoplastic AND/OR immunosuppressive drug,condition_occurrence
433957,Progressive multifocal leukoencephalopathy,condition_occurrence
433968,Candidiasis,condition_occurrence
433975,Primary malignant neoplasm of cranial nerve,condition_occurrence
433976,Primary malignant neoplasm of temporal lobe,condition_occurrence
433978,Benign neoplasm of hypopharynx,condition_occurrence
433981,Benign neoplasm of short bone of upper limb,condition_occurrence
433985,Hypercarotinemia,condition_occurrence
433987,Benign neoplasm of orbit,condition_occurrence
433991,Recurrent major depression in remission,condition_occurrence
433992,"Bipolar affective disorder, currently manic, moderate",condition_occurrence
433996,Catatonic schizophrenia,condition_occurrence
433997,Lymphangioma,condition_occurrence
434000,Primary aldosteronism,condition_occurrence
434003,Glycogen storage disease,condition_occurrence
434004,Hypervolemia,condition_occurrence
434005,Morbid obesity,condition_occurrence
434007,Hereditary factor VIII deficiency disease,condition_occurrence
434008,White blood cell disorder,condition_occurrence
434010,Schizotypal personality disorder,condition_occurrence
434015,Hypnotic or anxiolytic dependence in remission,condition_occurrence
434033,Chorioretinitis,condition_occurrence
434056,Late effects of cerebrovascular disease,condition_occurrence
434063,Jaw to cranial base anomaly,condition_occurrence
434084,Abscess of vulva,condition_occurrence
434085,Obstruction of duodenum,condition_occurrence
434089,Antepartum hemorrhage,condition_occurrence
434094,Miscarriage with complication,condition_occurrence
434111,Oligohydramnios,condition_occurrence
434143,Anophthalmos,condition_occurrence
434153,Congenital chromosomal disease,condition_occurrence
434164,Glycosuria,condition_occurrence
434169,Abnormal findings on diagnostic imaging of breast,condition_occurrence
434170,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,condition_occurrence
434176,Open fracture of nasal bones,condition_occurrence
434181,Closed fracture of symphysis of body of mandible,condition_occurrence
434183,Closed fracture of medial condyle of humerus,condition_occurrence
434203,Late effect of contusion,condition_occurrence
434204,Late effect of internal injury to chest,condition_occurrence
434219,Food anaphylaxis,condition_occurrence
434220,Epidermal burn of ankle,condition_occurrence
434223,Poisoning by psychotropic agent,condition_occurrence
434224,Injury of popliteal vein,condition_occurrence
434227,Partial thickness burn of axilla,condition_occurrence
434228,Passenger in vehicular AND/OR traffic accident,condition_occurrence
434252,Injury due to legal intervention,condition_occurrence
434256,Accidental poisoning by acids,condition_occurrence
434271,Plague,condition_occurrence
434272,Varicella,condition_occurrence
434277,Haemophilus influenzae infection,condition_occurrence
434281,Aspergillosis,condition_occurrence
434289,Primary malignant neoplasm of lingual tonsil,condition_occurrence
434292,Primary malignant neoplasm of lesser curvature of stomach,condition_occurrence
434293,Primary malignant neoplasm of body of pancreas,condition_occurrence
434298,Secondary malignant neoplasm of lymph nodes of upper limb,condition_occurrence
434300,Neuroendocrine tumor,condition_occurrence
434302,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site",condition_occurrence
434311,Disorder of the urea cycle metabolism,condition_occurrence
434314,Chronic graft-versus-host disease,condition_occurrence
434316,von Willebrand disorder,condition_occurrence
434319,Premature ejaculation,condition_occurrence
434323,Disorder of sulfur-bearing amino acid metabolism,condition_occurrence
434327,Cannabis abuse,condition_occurrence
434337,Retinal vascular disorder,condition_occurrence
434340,Developmental arithmetic disorder,condition_occurrence
434344,Ciliary muscle spasm,condition_occurrence
434348,Acute and subacute iridocyclitis,condition_occurrence
434365,Cochlear otosclerosis,condition_occurrence
434374,Anisocoria,condition_occurrence
434413,Incomplete miscarriage with complication,condition_occurrence
434449,Degeneration of thoracolumbar intervertebral disc,condition_occurrence
434462,Ventricular septal defect,condition_occurrence
434474,Late metabolic acidosis of newborn,condition_occurrence
434484,"Gestation period, 30 weeks",condition_occurrence
434486,Abnormal results function studies peripheral nervous system special senses,condition_occurrence
434490,Chill,condition_occurrence
434492,Abnormal histology findings,condition_occurrence
434493,Closed fracture of seventh cervical vertebra,condition_occurrence
434494,Closed fracture of upper end of humerus,condition_occurrence
434497,Open fracture of shaft of humerus,condition_occurrence
434500,Closed fracture of neck of femur,condition_occurrence
434501,Open trimalleolar fracture,condition_occurrence
434502,Closed fracture of phalanx of foot,condition_occurrence
434512,Late effect of traumatic amputation,condition_occurrence
434530,Injury of acoustic nerve,condition_occurrence
434544,Full thickness burn of thigh,condition_occurrence
434547,Complication of surgical procedure,condition_occurrence
434557,Tuberculosis,condition_occurrence
434559,Miliary tuberculosis,condition_occurrence
434567,Q fever,condition_occurrence
434570,Early congenital syphilis with symptoms,condition_occurrence
434577,Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold,condition_occurrence
434584,Kaposi's sarcoma,condition_occurrence
434587,Primary malignant neoplasm of dorsal surface of tongue,condition_occurrence
434588,Primary malignant neoplasm of parotid gland,condition_occurrence
434590,Malignant melanoma of skin of eyelid,condition_occurrence
434592,B-cell lymphoma,condition_occurrence
434610,Hyperkalemia,condition_occurrence
434613,Generalized anxiety disorder,condition_occurrence
434614,Disorder of iron metabolism,condition_occurrence
434616,Hemoglobinuria due to hemolysis from external causes,condition_occurrence
434625,Undifferentiated somatoform disorder,condition_occurrence
434626,Borderline personality disorder,condition_occurrence
434632,Kleptomania,condition_occurrence
434633,Disorder of autonomic nervous system,condition_occurrence
434644,Locked in syndrome,condition_occurrence
434654,Deformity of orbit,condition_occurrence
434656,Vertebral artery syndrome,condition_occurrence
434657,Weakness of face muscles,condition_occurrence
434674,Atrophy of edentulous mandibular alveolar ridge,condition_occurrence
434675,Complication of gastrostomy,condition_occurrence
434688,Tight hymenal ring,condition_occurrence
434708,Cord around neck with compression,condition_occurrence
434714,Prolonged second stage of labor,condition_occurrence
434742,Congenital abnormality of skull and face bones,condition_occurrence
434744,Fetal or neonatal effect of maternal medical problem,condition_occurrence
434758,Exceptionally large at birth,condition_occurrence
434762,Open fracture of acromial end of clavicle,condition_occurrence
434764,Fracture of face bones,condition_occurrence
434766,Open supracondylar fracture of humerus,condition_occurrence
434767,Open Colles' fracture,condition_occurrence
434769,Flail chest,condition_occurrence
434770,Closed fracture of bones of trunk,condition_occurrence
434814,Late effect of medical and surgical care complication,condition_occurrence
434819,Poisoning by benzodiazepine-based tranquilizer,condition_occurrence
